CustomerId,Age,Balance,Geography,Risk_Score
15750731,50,116309.01,Germany,0.5173913043478261
15662243,50,162702.35,France,0.5173913043478261
15710365,50,104129.24,France,0.5173913043478261
15608381,50,125845.66,Germany,0.5173913043478261
15639133,50,0.0,France,0.5173913043478261
15569595,50,0.0,France,0.5173913043478261
15666295,50,113957.01,Germany,0.5173913043478261
15571869,50,112650.89,Germany,0.5173913043478261
15755178,50,0.0,France,0.5173913043478261
15804937,50,0.0,France,0.5173913043478261
15603942,50,81290.02,Germany,0.5173913043478261
15717560,50,125647.36,France,0.5173913043478261
15659092,50,0.0,France,0.5173913043478261
15637753,50,96888.39,Germany,0.5173913043478261
15739123,50,127552.85,Germany,0.5173913043478261
15744517,50,0.0,Spain,0.5173913043478261
15774847,50,171740.69,France,0.5173913043478261
15619608,50,92895.56,Germany,0.5173913043478261
15633213,50,0.0,Spain,0.5173913043478261
15746076,50,0.0,Spain,0.5173913043478261
15651533,50,129293.74,Germany,0.5173913043478261
15751491,50,117206.3,Germany,0.5173913043478261
15785339,50,117565.03,France,0.5173913043478261
15614168,50,146710.76,Germany,0.5173913043478261
15747208,50,0.0,France,0.5173913043478261
15795936,50,0.0,France,0.5173913043478261
15793688,50,201009.64,France,0.5173913043478261
15807568,50,0.0,France,0.5173913043478261
15657540,50,151215.34,France,0.5173913043478261
15792473,50,88379.81,Germany,0.5173913043478261
15761018,50,143829.2,Germany,0.5173913043478261
15759436,50,95813.76,France,0.5173913043478261
15572762,50,102278.79,Germany,0.5173913043478261
15719606,50,0.0,France,0.5173913043478261
15707567,50,145338.76,Germany,0.5173913043478261
15631406,50,109387.9,Germany,0.5173913043478261
15756824,50,101242.98,Germany,0.5173913043478261
15597968,50,0.0,Spain,0.5173913043478261
15726313,50,0.0,Spain,0.5173913043478261
15590201,50,0.0,Spain,0.5173913043478261
15667289,50,0.0,Spain,0.5173913043478261
15641319,50,0.0,Spain,0.5173913043478261
15781272,50,149713.61,France,0.5173913043478261
15624343,50,129667.77,Spain,0.5173913043478261
15676404,50,0.0,France,0.5173913043478261
15607526,50,102645.48,Germany,0.5173913043478261
15574910,50,115625.07,France,0.5173913043478261
15739578,49,128663.9,France,0.5130434782608696
15800062,49,0.0,Spain,0.5130434782608696
15691950,49,0.0,France,0.5130434782608696
15691906,49,127421.78,Germany,0.5130434782608696
15760216,49,0.0,France,0.5130434782608696
15595537,49,171787.84,Germany,0.5130434782608696
15755196,49,131394.56,France,0.5130434782608696
15630910,49,108007.36,France,0.5130434782608696
15659327,49,121197.64,France,0.5130434782608696
15771477,49,106160.37,France,0.5130434782608696
15731755,49,0.0,France,0.5130434782608696
15680430,49,96252.98,Germany,0.5130434782608696
15591698,49,132934.89,Germany,0.5130434782608696
15578045,49,141434.04,Spain,0.5130434782608696
15592222,49,80001.23,France,0.5130434782608696
15693864,49,134956.02,Germany,0.5130434782608696
15663164,49,116150.65,Germany,0.5130434782608696
15720071,49,0.0,France,0.5130434782608696
15591169,49,137455.99,Germany,0.5130434782608696
15806049,49,140510.89,Germany,0.5130434782608696
15689781,49,0.0,France,0.5130434782608696
15745399,49,0.0,Spain,0.5130434782608696
15790763,49,0.0,Spain,0.5130434782608696
15687372,49,121537.71,Germany,0.5130434782608696
15654673,49,173434.9,France,0.5130434782608696
15594450,49,159458.53,France,0.5130434782608696
15780362,49,119960.29,France,0.5130434782608696
15570508,49,90218.9,France,0.5130434782608696
15666055,49,0.0,France,0.5130434782608696
15699284,49,172713.44,France,0.5130434782608696
15638806,49,0.0,Spain,0.5130434782608696
15724336,49,171601.27,Germany,0.5130434782608696
15681206,49,168197.66,France,0.5130434782608696
15602797,49,110132.55,Spain,0.5130434782608696
15594685,49,0.0,France,0.5130434782608696
15662736,49,147069.78,France,0.5130434782608696
15649292,49,29602.08,France,0.5130434782608696
15687153,49,98649.55,Germany,0.5130434782608696
15656100,49,167962.7,France,0.5130434782608696
15719508,49,121205.15,Germany,0.5130434782608696
15593694,49,0.0,France,0.5130434782608696
15578648,49,59532.18,Germany,0.5130434782608696
15766044,49,120688.61,Germany,0.5130434782608696
15802593,49,0.0,France,0.5130434782608696
15783398,49,115309.75,Spain,0.5130434782608696
15789158,49,113599.74,Germany,0.5130434782608696
15623499,49,108437.89,Germany,0.5130434782608696
15725794,49,0.0,France,0.5130434782608696
15757306,49,0.0,Spain,0.5130434782608696
15815043,49,0.0,Spain,0.5130434782608696
15680727,49,121973.28,France,0.5130434782608696
15642345,49,93059.34,Germany,0.5130434782608696
15704160,49,0.0,Spain,0.5130434782608696
15696605,49,180614.04,France,0.5130434782608696
15795275,49,82940.25,Spain,0.5130434782608696
15812616,49,0.0,France,0.5130434782608696
15635364,49,44301.43,France,0.5130434782608696
15655410,49,133384.66,Germany,0.5130434782608696
15633378,49,0.0,Spain,0.5130434782608696
15772892,49,0.0,France,0.5130434782608696
15737267,49,0.0,France,0.5130434782608696
15613427,49,108797.63,Germany,0.5130434782608696
15748660,49,102025.32,Germany,0.5130434782608696
15728706,49,0.0,France,0.5130434782608696
15661162,49,0.0,Spain,0.5130434782608696
15658768,49,0.0,France,0.5130434782608696
15694765,49,113882.33,Germany,0.5130434782608696
15583863,49,142946.18,Germany,0.5130434782608696
15629511,49,106770.82,France,0.5130434782608696
15594404,49,160602.25,France,0.5130434782608696
15781553,49,91502.99,Germany,0.5130434782608696
15624519,49,97092.87,Germany,0.5130434782608696
15747974,49,0.0,France,0.5130434782608696
15652030,49,108204.52,Germany,0.5130434782608696
15724154,49,128504.76,Germany,0.5130434782608696
15643671,49,97036.22,Germany,0.5130434782608696
15658668,49,0.0,Spain,0.5130434782608696
15717527,49,145359.99,France,0.5130434782608696
15804721,49,191808.73,France,0.5130434782608696
15664432,49,96296.78,Spain,0.5130434782608696
15605447,49,78653.84,France,0.5130434782608696
15599329,49,195238.29,France,0.5130434782608696
15569274,49,116933.11,Germany,0.5130434782608696
15690829,49,137115.16,Germany,0.5130434782608696
15704788,49,66079.45,Spain,0.5130434782608696
15641413,49,155393.98,Germany,0.5130434782608696
15723907,49,154776.42,Germany,0.5130434782608696
15673481,48,99906.19,Spain,0.508695652173913
15703614,48,132876.23,Spain,0.508695652173913
15571529,48,138232.24,Germany,0.508695652173913
15775192,48,102962.62,Germany,0.508695652173913
15592000,48,82794.18,Germany,0.508695652173913
15654964,48,75801.74,Spain,0.508695652173913
15587299,48,0.0,France,0.508695652173913
15729582,48,80697.44,Germany,0.508695652173913
15641389,48,123593.22,Germany,0.508695652173913
15791780,48,104478.12,Germany,0.508695652173913
15760865,48,141819.02,Germany,0.508695652173913
15798470,48,75990.97,Spain,0.508695652173913
15653849,48,152827.99,Germany,0.508695652173913
15806318,48,124442.38,Germany,0.508695652173913
15702377,48,132759.8,Spain,0.508695652173913
15713632,48,95679.29,Spain,0.508695652173913
15763274,48,120320.54,France,0.508695652173913
15713347,48,179852.26,Spain,0.508695652173913
15680706,48,131834.8,Germany,0.508695652173913
15751455,48,0.0,France,0.508695652173913
15658067,48,120568.41,Germany,0.508695652173913
15650538,48,168286.58,Germany,0.508695652173913
15679884,48,78314.63,France,0.508695652173913
15804853,48,57098.96,France,0.508695652173913
15722548,48,148116.48,France,0.508695652173913
15576368,48,122388.38,Germany,0.508695652173913
15784844,48,116060.08,Spain,0.508695652173913
15601263,48,0.0,Spain,0.508695652173913
15810829,48,0.0,France,0.508695652173913
15753332,48,128140.17,Germany,0.508695652173913
15592816,48,108076.33,Germany,0.508695652173913
15761053,48,131326.47,Germany,0.508695652173913
15565796,48,96048.55,Germany,0.508695652173913
15689328,48,114169.16,Germany,0.508695652173913
15793049,48,115115.38,Germany,0.508695652173913
15806486,48,0.0,France,0.508695652173913
15761497,48,163760.82,Spain,0.508695652173913
15650933,48,155413.06,Spain,0.508695652173913
15799515,48,133297.24,France,0.508695652173913
15756804,48,170833.46,France,0.508695652173913
15776939,48,102290.56,Germany,0.508695652173913
15620981,48,73309.38,France,0.508695652173913
15683053,48,0.0,Spain,0.508695652173913
15742116,48,116711.06,Germany,0.508695652173913
15584704,48,71083.98,France,0.508695652173913
15776454,48,0.0,France,0.508695652173913
15662854,48,139714.4,Germany,0.508695652173913
15806256,48,109349.29,France,0.508695652173913
15697100,48,108736.52,Germany,0.508695652173913
15794048,48,97133.92,Germany,0.508695652173913
15662501,48,91246.53,France,0.508695652173913
15744873,48,143595.87,Germany,0.508695652173913
15707473,48,111962.99,Germany,0.508695652173913
15569079,48,126066.26,Germany,0.508695652173913
15618239,48,0.0,France,0.508695652173913
15775590,48,69329.47,Germany,0.508695652173913
15790630,48,0.0,France,0.508695652173913
15584364,48,59486.31,France,0.508695652173913
15798975,48,132403.56,Germany,0.508695652173913
15754952,48,76595.08,Germany,0.508695652173913
15812198,48,100900.5,Germany,0.508695652173913
15775335,48,81556.89,Germany,0.508695652173913
15647842,48,120782.7,Germany,0.508695652173913
15747323,48,109472.47,Spain,0.508695652173913
15649508,48,0.0,Spain,0.508695652173913
15759618,48,0.0,France,0.508695652173913
15594408,48,213146.2,Spain,0.508695652173913
15728917,48,120682.53,France,0.508695652173913
15612095,48,0.0,France,0.508695652173913
15654456,48,149726.08,Germany,0.508695652173913
15806081,48,127924.25,Germany,0.508695652173913
15636330,48,143279.58,Germany,0.508695652173913
15688849,48,108019.27,France,0.508695652173913
15809772,48,0.0,France,0.508695652173913
15642821,48,95808.19,Spain,0.508695652173913
15707322,48,115290.27,France,0.508695652173913
15797905,48,0.0,France,0.508695652173913
15772073,48,0.0,France,0.508695652173913
15738291,48,115713.84,France,0.508695652173913
15793949,48,0.0,France,0.508695652173913
15585985,48,165282.42,France,0.508695652173913
15576196,48,118207.69,Spain,0.508695652173913
15726178,48,0.0,Spain,0.508695652173913
15778526,48,0.0,Spain,0.508695652173913
15573876,48,0.0,Spain,0.508695652173913
15607629,48,0.0,France,0.508695652173913
15664339,48,178144.91,Spain,0.508695652173913
15678497,48,0.0,Spain,0.508695652173913
15778604,47,0.0,France,0.5043478260869565
15597949,47,104552.61,Germany,0.5043478260869565
15653347,47,0.0,Spain,0.5043478260869565
15655368,47,0.0,France,0.5043478260869565
15635388,47,89047.14,Spain,0.5043478260869565
15591047,47,157296.02,Spain,0.5043478260869565
15593499,47,0.0,Spain,0.5043478260869565
15786153,47,137774.11,Germany,0.5043478260869565
15725679,47,0.0,France,0.5043478260869565
15640580,47,0.0,France,0.5043478260869565
15657306,47,0.0,France,0.5043478260869565
15735270,47,0.0,Spain,0.5043478260869565
15787470,47,116528.15,Spain,0.5043478260869565
15632977,47,0.0,France,0.5043478260869565
15658169,47,127299.34,Spain,0.5043478260869565
15635277,47,142643.54,Spain,0.5043478260869565
15787318,47,103163.35,Germany,0.5043478260869565
15664860,47,0.0,Spain,0.5043478260869565
15796790,47,154543.98,France,0.5043478260869565
15644356,47,134032.01,Spain,0.5043478260869565
15743617,47,95994.98,Germany,0.5043478260869565
15746127,47,0.0,France,0.5043478260869565
15640074,47,0.0,Spain,0.5043478260869565
15791700,47,118079.47,Germany,0.5043478260869565
15770995,47,131160.85,Germany,0.5043478260869565
15583548,47,118560.0,Spain,0.5043478260869565
15707011,47,137682.68,France,0.5043478260869565
15616152,47,185513.67,France,0.5043478260869565
15703728,47,0.0,Spain,0.5043478260869565
15609011,47,75408.33,Spain,0.5043478260869565
15619972,47,167664.83,France,0.5043478260869565
15766289,47,142669.93,France,0.5043478260869565
15677796,47,129289.98,Germany,0.5043478260869565
15577359,47,0.0,Spain,0.5043478260869565
15813871,47,0.0,France,0.5043478260869565
15629846,47,143001.5,Germany,0.5043478260869565
15609977,47,71026.77,France,0.5043478260869565
15755649,47,130538.77,Germany,0.5043478260869565
15628298,47,128486.11,Spain,0.5043478260869565
15672185,47,0.0,France,0.5043478260869565
15788131,47,0.0,France,0.5043478260869565
15578238,47,0.0,France,0.5043478260869565
15791111,47,125724.95,France,0.5043478260869565
15706534,47,122949.14,France,0.5043478260869565
15587507,47,0.0,France,0.5043478260869565
15663263,47,156265.31,France,0.5043478260869565
15648075,47,170935.94,Germany,0.5043478260869565
15607690,47,118812.5,Germany,0.5043478260869565
15627484,47,113328.93,France,0.5043478260869565
15709016,47,91219.29,Germany,0.5043478260869565
15675794,47,152076.93,Germany,0.5043478260869565
15634245,47,95523.16,Germany,0.5043478260869565
15713975,47,139756.12,Germany,0.5043478260869565
15701238,47,0.0,France,0.5043478260869565
15642530,47,144090.42,Germany,0.5043478260869565
15775625,47,0.0,France,0.5043478260869565
15671243,47,0.0,France,0.5043478260869565
15718242,47,104887.43,Germany,0.5043478260869565
15598161,47,0.0,France,0.5043478260869565
15593954,47,109387.33,France,0.5043478260869565
15619653,47,0.0,France,0.5043478260869565
15726634,47,0.0,France,0.5043478260869565
15648681,47,139914.6,France,0.5043478260869565
15735878,47,134381.52,Germany,0.5043478260869565
15762277,47,158623.14,France,0.5043478260869565
15746674,47,0.0,France,0.5043478260869565
15751227,47,95120.59,France,0.5043478260869565
15693877,47,123365.34,France,0.5043478260869565
15765461,47,0.0,Spain,0.5043478260869565
15668775,47,130747.1,France,0.5043478260869565
15779267,47,0.0,France,0.5043478260869565
15627876,47,116393.59,Spain,0.5043478260869565
15686236,47,118087.68,Germany,0.5043478260869565
15717984,47,144900.58,France,0.5043478260869565
15787655,47,0.0,France,0.5043478260869565
15723864,47,109876.82,Spain,0.5043478260869565
15772528,47,121376.15,France,0.5043478260869565
15807909,47,0.0,France,0.5043478260869565
15766609,47,0.0,France,0.5043478260869565
15652289,47,0.0,France,0.5043478260869565
15763544,47,0.0,France,0.5043478260869565
15749905,47,0.0,Spain,0.5043478260869565
15643188,47,114603.76,Germany,0.5043478260869565
15744044,47,99353.42,Germany,0.5043478260869565
15758023,47,105245.21,Germany,0.5043478260869565
15604130,47,142319.03,Spain,0.5043478260869565
15661528,47,102562.23,Spain,0.5043478260869565
15725665,47,198546.1,France,0.5043478260869565
15664907,47,0.0,France,0.5043478260869565
15659105,47,61196.54,France,0.5043478260869565
15629985,47,90450.0,Germany,0.5043478260869565
15724321,47,128298.74,Germany,0.5043478260869565
15758901,47,0.0,Spain,0.5043478260869565
15727811,47,109493.62,Germany,0.5043478260869565
15798615,47,137301.87,France,0.5043478260869565
15768163,46,137145.12,Germany,0.5
15568429,46,0.0,Spain,0.5
15720637,46,120530.34,Germany,0.5
15680920,46,49512.55,France,0.5
15738751,46,0.0,France,0.5
15756560,46,81742.84,Spain,0.5
15641474,46,139859.54,France,0.5
15800287,46,127660.46,Spain,0.5
15782210,46,0.0,France,0.5
15736008,46,95441.27,France,0.5
15699415,46,150213.71,France,0.5
15641934,46,66582.81,Spain,0.5
15566988,46,141535.52,Germany,0.5
15796787,46,105969.42,France,0.5
15796413,46,0.0,France,0.5
15779586,46,115074.02,Germany,0.5
15721181,46,0.0,Spain,0.5
15573456,46,127209.0,Spain,0.5
15737385,46,0.0,Spain,0.5
15620988,46,0.0,France,0.5
15601857,46,115518.07,Germany,0.5
15659843,46,0.0,France,0.5
15734659,46,107978.4,Germany,0.5
15646535,46,113226.47,France,0.5
15579706,46,0.0,France,0.5
15699225,46,0.0,France,0.5
15777452,46,88820.29,France,0.5
15602043,46,141788.63,Germany,0.5
15591986,46,141078.37,Germany,0.5
15747534,46,0.0,France,0.5
15627352,46,110356.42,Germany,0.5
15679294,46,107238.85,France,0.5
15809847,46,0.0,France,0.5
15798943,46,0.0,France,0.5
15665956,46,0.0,France,0.5
15637240,46,124547.13,France,0.5
15707120,46,117640.39,France,0.5
15783305,46,98752.51,France,0.5
15780411,46,0.0,France,0.5
15593736,46,131769.04,Germany,0.5
15774127,46,0.0,France,0.5
15608541,46,91857.66,France,0.5
15709917,46,98202.76,France,0.5
15706163,46,113625.93,Germany,0.5
15649239,46,0.0,Spain,0.5
15661036,46,0.0,France,0.5
15587535,46,177619.71,Spain,0.5
15665378,46,0.0,France,0.5
15756026,46,0.0,Spain,0.5
15678034,46,180226.24,France,0.5
15572265,46,170826.55,Germany,0.5
15579040,46,0.0,France,0.5
15789611,46,150836.92,Germany,0.5
15705765,46,0.0,Spain,0.5
15627665,46,0.0,France,0.5
15784761,46,87603.35,Spain,0.5
15606755,46,0.0,Spain,0.5
15750569,46,102955.14,Germany,0.5
15655590,46,79385.21,Spain,0.5
15724848,46,104947.72,France,0.5
15804586,46,0.0,France,0.5
15769110,46,0.0,France,0.5
15694039,46,149003.76,Germany,0.5
15642937,46,0.0,France,0.5
15809826,46,109705.52,France,0.5
15815443,46,131414.76,Spain,0.5
15640686,46,95872.86,France,0.5
15772250,46,0.0,Spain,0.5
15718289,46,82291.1,Germany,0.5
15695356,46,0.0,France,0.5
15684960,46,0.0,France,0.5
15806546,46,0.0,Spain,0.5
15685290,46,142360.62,Germany,0.5
15743714,46,91443.75,France,0.5
15787161,46,129269.27,Germany,0.5
15660505,46,106344.95,Germany,0.5
15585367,46,120392.99,Germany,0.5
15700212,46,0.0,France,0.5
15678206,46,161798.53,France,0.5
15713774,46,12459.19,Spain,0.5
15764343,46,155681.72,Spain,0.5
15601410,46,0.0,Spain,0.5
15624293,46,106511.85,France,0.5
15713144,46,0.0,Spain,0.5
15679760,46,115764.32,France,0.5
15803633,46,0.0,France,0.5
15614813,46,107362.8,Germany,0.5
15617320,46,151709.33,Spain,0.5
15706005,46,174701.05,France,0.5
15724684,46,91897.8,Spain,0.5
15771942,46,135555.66,Germany,0.5
15690647,46,67563.31,Spain,0.5
15697095,46,0.0,Spain,0.5
15737998,46,0.0,France,0.5
15700627,46,143500.82,Germany,0.5
15719265,46,0.0,France,0.5
15609913,46,0.0,France,0.5
15651052,46,127655.22,Germany,0.5
15616280,46,65733.41,France,0.5
15607537,46,107850.82,Germany,0.5
15750867,46,92060.06,Germany,0.5
15782456,46,143267.14,France,0.5
15642619,46,0.0,Spain,0.5
15742854,46,0.0,Spain,0.5
15657107,46,106171.68,Spain,0.5
15732917,46,117837.43,Germany,0.5
15779182,46,182364.53,Spain,0.5
15737489,46,116886.59,Spain,0.5
15792305,46,123571.77,Germany,0.5
15801411,46,0.0,Spain,0.5
15677105,46,105214.58,Germany,0.5
15569571,46,87361.02,Germany,0.5
15803941,46,95502.21,France,0.5
15666711,46,0.0,France,0.5
15722731,46,119556.1,France,0.5
15715673,46,89743.05,Spain,0.5
15765375,46,0.0,France,0.5
15707861,46,85216.61,France,0.5
15583456,45,117231.63,Germany,0.4956521739130435
15648479,45,0.0,France,0.4956521739130435
15733361,45,86714.06,Germany,0.4956521739130435
15602735,45,152296.83,Germany,0.4956521739130435
15769703,45,111257.59,Germany,0.4956521739130435
15598086,45,68639.57,France,0.4956521739130435
15625942,45,0.0,Spain,0.4956521739130435
15644280,45,138825.19,France,0.4956521739130435
15720943,45,114959.12,France,0.4956521739130435
15575694,45,91091.06,Spain,0.4956521739130435
15636428,45,0.0,Spain,0.4956521739130435
15752953,45,0.0,France,0.4956521739130435
15794171,45,134264.04,France,0.4956521739130435
15596455,45,0.0,Spain,0.4956521739130435
15605275,45,116917.07,Germany,0.4956521739130435
15808674,45,128352.59,Germany,0.4956521739130435
15711314,45,0.0,Spain,0.4956521739130435
15690733,45,0.0,Spain,0.4956521739130435
15638047,45,142765.24,Germany,0.4956521739130435
15605020,45,165901.59,France,0.4956521739130435
15588186,45,107023.03,Spain,0.4956521739130435
15726855,45,116585.97,Germany,0.4956521739130435
15798256,45,153697.53,France,0.4956521739130435
15698791,45,146758.24,France,0.4956521739130435
15582116,45,132746.2,Germany,0.4956521739130435
15669899,45,135643.0,Germany,0.4956521739130435
15790829,45,0.0,France,0.4956521739130435
15788224,45,123949.75,Germany,0.4956521739130435
15784736,45,136855.24,France,0.4956521739130435
15566494,45,0.0,France,0.4956521739130435
15670738,45,113939.36,Germany,0.4956521739130435
15749328,45,0.0,France,0.4956521739130435
15605804,45,0.0,France,0.4956521739130435
15737832,45,139825.56,Spain,0.4956521739130435
15738828,45,152880.97,Germany,0.4956521739130435
15749472,45,0.0,France,0.4956521739130435
15758856,45,0.0,France,0.4956521739130435
15569666,45,0.0,France,0.4956521739130435
15808386,45,138523.2,Germany,0.4956521739130435
15683183,45,97652.96,Germany,0.4956521739130435
15772329,45,103741.14,Germany,0.4956521739130435
15577178,45,68375.27,France,0.4956521739130435
15687491,45,101207.75,Germany,0.4956521739130435
15595842,45,119852.01,Germany,0.4956521739130435
15603465,45,155447.65,Germany,0.4956521739130435
15694510,45,129855.32,France,0.4956521739130435
15573284,45,0.0,France,0.4956521739130435
15566708,45,0.0,France,0.4956521739130435
15723894,45,137555.44,France,0.4956521739130435
15730076,45,0.0,France,0.4956521739130435
15703167,45,0.0,France,0.4956521739130435
15749123,45,157332.26,Spain,0.4956521739130435
15581295,45,0.0,Spain,0.4956521739130435
15678067,45,0.0,Spain,0.4956521739130435
15630725,45,92786.66,France,0.4956521739130435
15679284,45,79259.75,Spain,0.4956521739130435
15602010,45,103909.86,Germany,0.4956521739130435
15623858,45,0.0,France,0.4956521739130435
15730540,45,88656.37,Spain,0.4956521739130435
15579334,45,126674.81,Germany,0.4956521739130435
15807555,45,0.0,France,0.4956521739130435
15659002,45,0.0,France,0.4956521739130435
15621768,45,112994.65,Spain,0.4956521739130435
15678727,45,110765.68,Germany,0.4956521739130435
15771383,45,53667.44,Germany,0.4956521739130435
15612505,45,100212.13,Spain,0.4956521739130435
15695299,45,81828.22,France,0.4956521739130435
15696859,45,0.0,France,0.4956521739130435
15775203,45,129209.48,France,0.4956521739130435
15625706,45,116546.59,Germany,0.4956521739130435
15711251,45,178827.79,France,0.4956521739130435
15714087,45,151855.33,Germany,0.4956521739130435
15647266,45,135923.16,Spain,0.4956521739130435
15801265,45,57784.22,Spain,0.4956521739130435
15767358,45,97486.15,Germany,0.4956521739130435
15597536,45,133618.01,Spain,0.4956521739130435
15609070,45,120961.5,Germany,0.4956521739130435
15569050,45,0.0,France,0.4956521739130435
15737047,45,0.0,France,0.4956521739130435
15690175,45,0.0,Spain,0.4956521739130435
15728838,45,148600.91,France,0.4956521739130435
15731555,45,106000.12,Germany,0.4956521739130435
15661626,45,98792.4,Germany,0.4956521739130435
15813718,45,0.0,Spain,0.4956521739130435
15705890,45,142072.02,France,0.4956521739130435
15813067,45,110219.14,Germany,0.4956521739130435
15812513,45,103583.05,Germany,0.4956521739130435
15630466,45,0.0,France,0.4956521739130435
15632521,45,130170.82,Germany,0.4956521739130435
15596992,45,156353.46,Germany,0.4956521739130435
15580249,45,0.0,France,0.4956521739130435
15623220,45,0.0,Spain,0.4956521739130435
15732061,45,121874.89,Germany,0.4956521739130435
15678129,45,150840.03,Spain,0.4956521739130435
15711130,45,0.0,France,0.4956521739130435
15651713,45,148071.39,France,0.4956521739130435
15630592,45,0.0,France,0.4956521739130435
15647570,45,120591.19,Germany,0.4956521739130435
15757607,45,0.0,France,0.4956521739130435
15693771,45,95922.9,Spain,0.4956521739130435
15678412,45,85325.93,France,0.4956521739130435
15743007,45,45144.43,France,0.4956521739130435
15648362,45,108924.33,Germany,0.4956521739130435
15631882,45,103399.87,Germany,0.4956521739130435
15733114,45,0.0,Spain,0.4956521739130435
15721469,45,170295.04,Germany,0.4956521739130435
15592412,45,131038.14,Germany,0.4956521739130435
15776921,45,83624.55,Germany,0.4956521739130435
15609758,45,158621.04,France,0.4956521739130435
15583353,45,0.0,Spain,0.4956521739130435
15727489,45,157320.51,Spain,0.4956521739130435
15661507,45,0.0,Spain,0.4956521739130435
15762762,45,118886.55,Germany,0.4956521739130435
15612893,45,0.0,Spain,0.4956521739130435
15630053,45,127864.4,France,0.4956521739130435
15684181,45,0.0,France,0.4956521739130435
15621075,45,162150.42,Germany,0.4956521739130435
15572547,45,104930.38,France,0.4956521739130435
15731511,45,118626.55,France,0.4956521739130435
15632118,45,164450.94,Spain,0.4956521739130435
15743192,44,0.0,France,0.49130434782608695
15671358,44,0.0,France,0.49130434782608695
15594612,44,0.0,Spain,0.49130434782608695
15566543,44,0.0,Spain,0.49130434782608695
15574012,44,113755.78,Spain,0.49130434782608695
15776229,44,115282.3,France,0.49130434782608695
15757535,44,0.0,Spain,0.49130434782608695
15651022,44,129608.57,Germany,0.49130434782608695
15701096,44,123863.64,France,0.49130434782608695
15759874,44,148595.55,France,0.49130434782608695
15698932,44,137452.09,Germany,0.49130434782608695
15703264,44,120681.63,France,0.49130434782608695
15700772,44,0.0,France,0.49130434782608695
15673591,44,141252.18,France,0.49130434782608695
15721730,44,0.0,Spain,0.49130434782608695
15700255,44,95488.82,Germany,0.49130434782608695
15720774,44,89118.26,Spain,0.49130434782608695
15701206,44,0.0,Spain,0.49130434782608695
15571002,44,129605.99,France,0.49130434782608695
15637599,44,123070.89,Germany,0.49130434782608695
15728912,44,92436.86,France,0.49130434782608695
15620341,44,160838.13,Germany,0.49130434782608695
15646810,44,108122.39,Germany,0.49130434782608695
15635502,44,0.0,France,0.49130434782608695
15610972,44,91115.76,Germany,0.49130434782608695
15665385,44,76495.04,France,0.49130434782608695
15808662,44,0.0,France,0.49130434782608695
15786042,44,185932.18,Germany,0.49130434782608695
15810203,44,77627.33,Germany,0.49130434782608695
15728167,44,122806.95,France,0.49130434782608695
15636562,44,0.0,Spain,0.49130434782608695
15737909,44,111095.58,France,0.49130434782608695
15662488,44,0.0,France,0.49130434782608695
15744770,44,0.0,France,0.49130434782608695
15673971,44,146498.76,Germany,0.49130434782608695
15673223,44,0.0,France,0.49130434782608695
15718454,44,0.0,Spain,0.49130434782608695
15753102,44,83870.33,Spain,0.49130434782608695
15695383,44,0.0,Spain,0.49130434782608695
15806983,44,137148.68,France,0.49130434782608695
15582033,44,138076.47,Germany,0.49130434782608695
15617348,44,0.0,France,0.49130434782608695
15715750,44,113063.83,Germany,0.49130434782608695
15601383,44,120654.68,Spain,0.49130434782608695
15680449,44,138843.7,Germany,0.49130434782608695
15706799,44,0.0,Spain,0.49130434782608695
15758769,44,0.0,France,0.49130434782608695
15566156,44,71497.79,Germany,0.49130434782608695
15644400,44,128601.98,France,0.49130434782608695
15756125,44,140856.16,Spain,0.49130434782608695
15640161,44,157955.83,Germany,0.49130434782608695
15788535,44,0.0,Spain,0.49130434782608695
15647974,44,118742.74,France,0.49130434782608695
15815070,44,141428.99,Germany,0.49130434782608695
15802274,44,55053.62,France,0.49130434782608695
15658240,44,135814.7,France,0.49130434782608695
15622631,44,154409.74,France,0.49130434782608695
15674932,44,0.0,Spain,0.49130434782608695
15676117,44,0.0,France,0.49130434782608695
15573971,44,0.0,France,0.49130434782608695
15777045,44,81811.71,Spain,0.49130434782608695
15785705,44,106731.58,Germany,0.49130434782608695
15764170,44,93960.35,Germany,0.49130434782608695
15636548,44,0.0,Spain,0.49130434782608695
15569098,44,153548.12,France,0.49130434782608695
15568326,44,0.0,France,0.49130434782608695
15610643,44,151739.65,Germany,0.49130434782608695
15700654,44,49157.09,Germany,0.49130434782608695
15774738,44,107764.75,France,0.49130434782608695
15587210,44,113581.98,Germany,0.49130434782608695
15612494,44,128747.69,France,0.49130434782608695
15762928,44,0.0,Spain,0.49130434782608695
15750811,44,116822.7,Germany,0.49130434782608695
15596021,44,0.0,Spain,0.49130434782608695
15807524,44,0.0,France,0.49130434782608695
15591091,44,73348.56,France,0.49130434782608695
15738497,44,107726.93,Spain,0.49130434782608695
15767804,44,0.0,France,0.49130434782608695
15747503,44,184552.12,Spain,0.49130434782608695
15615457,44,112652.08,Spain,0.49130434782608695
15576824,44,111760.4,Germany,0.49130434782608695
15668629,44,0.0,Spain,0.49130434782608695
15598097,44,0.0,France,0.49130434782608695
15789313,44,96553.52,Germany,0.49130434782608695
15598846,44,58781.76,France,0.49130434782608695
15588859,44,179356.28,Spain,0.49130434782608695
15602373,44,115049.15,France,0.49130434782608695
